,nombre,domicilio,alcaldia,latitud,longitud,Colonia name,nivel escolar
168,Preescolar General - Tlacoquemecatl,,Benito Juárez,19.39418900025015,-99.15114600016342,Narvarte Iv,Preescolar
169,Preescolar General - Guillermo Grimm,"1Ra De Modesto Lechuga S/N, Unidad Hab Vicente Guerrero, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.35393000023,-99.05554100032,Vicente Guerrero Super Manzana 6 (U Hab),Preescolar
170,"Intervencion Temprana, Preescolar, Primaria Y Capacitacion Laboral Especial - Cam 51","Av Benito Juarez S/N, Mixcoatl, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.32526953687,-99.05032172431,Mixcoatl,Primaria
171,Preescolar General - Heroes De Churubusco,"Jorge Enciso No 1303, Heroes De Churubusco, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.35960300033,-99.11978099977,Mexicaltzingo (Pblo),Preescolar
172,Primaria General - Villa Estrella,"Cam Cerro De La Estrella No.4, El Santuario, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.35165710648,-99.09164762527,Santa Maria Del Monte,Primaria
173,Primaria General - Mitla,"Area De Servicios De La Mz.4, El Molino Iatapalapa, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.35471487617,-99.08949697794,El Molino_,Primaria
174,Secundaria General - Presidentes De Mexico,"Canal De Panama Y Jaime Nuno, Insurgentes, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.3333256022,-99.05082317478,Las Peñas I,Secundaria
175,"Intervencion Temprana, Preescolar, Primaria Y Capacitacion Laboral Especial - Centro De Atencion Multiple 95","Comercio No  43, Pueblo Sta Cruz Xochitepec, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.25936200015,-99.13041200001,Santa Cruz Xochitepec (Pblo),Primaria
176,Secundaria General - Diego Rivera,"Cda Popocatepetl No 56, Pueblo De Xoco, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.36465721669221,-99.16710926790071,Xoco,Secundaria
177,Primaria General - Maestro Ernesto Alconedo,"Adolfo Prieto No 1365, Del Valle, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.37724899991993,-99.17156999990654,Tlacoquemecatl Del Valle,Primaria
178,Secundaria General - Ermilo Abreu Gomez,"Av Manuel Salazar Y Francisco Sarabia, Providencia, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.4898712916714,-99.2080303210458,Providencia,Secundaria
179,Escuela Secundaria Tecnica 38,"Prol Sabino Esq Calle 4, Del Gas, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.46716100019215,-99.15606600002182,Del Gas (Ampl),Secundaria
180,Telesecundaria 71,"Tlahuicas Y Totonacas, Tezozomoc, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.48982900028281,-99.19752000017353,Tezozomoc,Secundaria
181,Preescolar General - Josefina Ramos Del Rio,"4To. Callejon Del Nopal No 11, Atlampa, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.45811099998664,-99.1513439995397,Atlampa,Preescolar
182,Preescolar General - Bertha Dominguez,"H. De Granaditas Y Tenochtitlan, Morelos, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.44308226311182,-99.1297470507436,Centro I,Preescolar
183,Primaria General - Maestro Francisco Montes De Oca,"Campeche No 304, Hipodromo, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.40815799999056,-99.17159199989904,Hipodromo I,Primaria
184,Primaria General - Horacio Mann,"Abraham Gonzalez No 151, Juarez, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.42917590733542,-99.15396489250362,Juarez,Primaria
185,Primaria General - Maestro Julian Carrillo,"Caruso No 98, Peralvillo, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.46065399998276,-99.13243400004217,Peralvillo Ii,Primaria
186,Secundaria General - Francisco Zarco,"H Congreso De La Union Y Stand De Tiro, Merced Balbuena, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.42419258725,-99.11983618111,El Parque,Secundaria
187,Primaria General - Maria Enriqueta Camarillo,"Andador Ponce De Leon No.58, Conj Popular Hab Ermita Zaragoza, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.365758999951,-99.0023289999,Ermita Zaragoza (U Hab) I,Primaria
188,Secundaria General - Librado Rivera Godinez,"Batalla De Ojitos S/N, U Hab Ejercito De Ote Ii Issste, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.3763479998,-99.03716099994,Alvaro Obregon_ (Fracc),Secundaria
189,Primaria General - Rosario Ma. Gutierrez Eskildsen,"Germanio No.98 Y Silicio, El Manto, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.34644800026,-99.08156200001,San Juan Cerro (Pje),Primaria
190,Primaria General - Republica De Indonesia,"Catarroja No.78, Cerro De La Estrella, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.32589000003,-99.07357800005,Cerro De La Estrella I,Primaria
191,Preescolar General Con Servicio Asistencial - Ayaquemetl,"Morelos Esq Monterrey, Emiliano Zapata 2A Seccion, Delegacion Tlahuac, Mexico Df.",Tláhuac,19.20777234495,-98.96875149592,Emiliano Zapata 2a,Preescolar
192,Primaria General - Ingeniero Juan De Dios Batiz,"Av De La Cima Y Rio San Javier, Conj Hab Acueducto De Guadalupe, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.52500581041,-99.14584608352,Acueducto De Guadalupe (U Hab),Primaria
193,Primaria General - Profr. Laureano Jimenez Y Coria,"Av Miguel Bernard No 41, Barrio La Purisima Ticoman, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.51341500004,-99.14164299954,La Purisima Ticoman (Barr),Primaria
194,Preescolar General - Leona Vicario,"Norte 13 A No 5331, Nueva Vallejo, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.48637100037,-99.1451860001,Nueva Vallejo,Preescolar
195,Preescolar General - Adolfo Ruiz Cortinez,"Tejamanil Y Zihuatlan, Pedregal De Santo Domingo, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.3186146479079,-99.17002100000964,Pedregal De Sto Domingo Vii,Preescolar
197,Primaria General - Kalpilli,"Lic L Castillo Ledon No 121, Cuajimalpa, Delegacion Cuajimalpa De Morelos, Mexico Df.",Cuajimalpa de Morelos,19.36060799995027,-99.29727699993356,San Pedro Cuajimalpa (Pblo),Primaria
198,Preescolar General - Gabino A Palma,"Concordia S/N, Chimalpa, Delegacion Cuajimalpa De Morelos, Mexico Df.",Cuajimalpa de Morelos,19.35093599988664,-99.31828999997892,San Pablo Chimalpa (Pblo),Preescolar
199,Escuela Secundaria Tecnica 78,"Campo Moluco Esquina Campo Verde, San Bartolo Cacahualtongo, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.479877999937,-99.2044780000151,San Antonio (Fracc),Secundaria
200,Secundaria General - Republica Democratica Alemana,"Latoneros No 107, Trabajadores Del Hierro, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.47934721134488,-99.15086652311903,Trabajadores Del Hierro,Secundaria
201,Preescolar General - Itzel Lucero,"Av. Xocoyote S/N Entre Xanes Y Xalpatlah, Arenal 4A Secc, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.43108553659,-99.05816596448,El Arenal 4a Seccion,Preescolar
202,Primaria General - Gral. Francisco J. Mujica,"Roman Lugo Y Ernesto P Uruchurtu, Adolfo Lopez Mateos, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.42197695806,-99.07188462917,Adolfo Lopez Mateos,Primaria
203,Primaria General - Dr. Miguel Silva,"Av Eduardo Molina No 43, 20 De Noviembre, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.44595500049,-99.11182600006,Michoacana,Primaria
204,Primaria General - Profr. Calixto Antonio Rodriguez Flores,"Calle 28 B Y Av Central, San Jose De La Escalera, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.52667939449,-99.16583939049,San Jose De La Escalera,Primaria
205,"Intervencion Temprana, Preescolar, Primaria Y Capacitacion Laboral Especial - Centro De Atencion Multiple 39","Moras 634, Del Valle, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.36883599977815,-99.17499600000316,Del Valle Vii,Primaria
206,Secundaria General - Secundaria Federal,"Calle De Viena Num. 121-B, El Carmen, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.35665699977104,-99.1621059997599,Del Carmen,Secundaria
207,Primaria General - Mao Tse Tung,"Santos Degollado No 16, Benito Juarez, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.383290139869,-99.11342818314,Campamento 2 De Octubre I,Primaria
208,Escuela Secundaria Tecnica 118,"Calle Emiliano Zapata S/N, Bosque Residencial Del Sur, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.2780841171,-99.12464290848,San Lorenzo,Secundaria
209,Primaria General - Independencia Economica De Mexico,"Av Diaz Ordaz S/N, San Juan Moyotepec, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.25800200022,-99.06413200011,San Gregorio Atlapulco (Pblo),Primaria
210,Escuela Secundaria Diurna No 326,"Volcan Jorullo Y Cofre De Peroe, La Pradera, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.4753260003,-99.06672500001,La Pradera,Secundaria
211,Primaria General - Gral. Lazaro Cardenas,"Gral Lazaro Cardenas No 105, Unidad Lindavista Vallejo, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.51688699999,-99.155533,Progreso Nacional Ii,Primaria
214,Escuela Secundaria Tecnica 66,"Calle 6 S/N Y Circunvalacion, Cuchilla Pantitlan, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.42236370825,-99.05791843552,Cuchilla Pantitlan,Secundaria
215,Preescolar General - Aurora Reyes,"Calzada Del Hueso Y Periferico, Rinconada Coapa 2A Secc, Delegacion Tlalpan, Mexico Df.",Tlalpan,19.2999141859,-99.10131120031,Hueso Periferico-Isssfam No. 7 (U Habs),Preescolar
216,Secundaria General - Don Miguel Hidalgo Y Costilla,"Moneda No 13, Tlalpan, Delegacion Tlalpan, Mexico Df.",Tlalpan,19.28980867084,-99.16921202408,Tlalpan Centro,Secundaria
217,Telesecundaria 39,"Popocatepetl 47 Y Tres Virgenes, La Pradera, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.4734414005,-99.06392554934,La Pradera,Secundaria
218,Preescolar General - Profr. Antonio Barbosa Heldt,"Kioca Y Av Central, Euzkadi, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.47697194091126,-99.16070771578026,Euzkadi,Preescolar
219,Primaria General - Temachtiani,"Aldana No 28, Ampliacion Cosmopolita, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.48555299988975,-99.18547599991656,Los Reyes (Barr),Primaria
220,Primaria General - Maestro Federico Alvarez,"Eje Lazaro Cardenas No 720, Postal, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.36471720993756,-99.15098733817352,Portales Iii,Primaria
221,Primaria General - Republica De Corea,"Rabaul Y Manzana 3 S/N, Unidad Cuitlahuac, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.47332399995189,-99.16777099981316,Cuitlahuac 1 Y 2 (U Hab),Primaria
222,"Intervencion Temprana, Preescolar, Primaria Y Capacitacion Laboral Especial - Centro De Atencion Multiple 17  M","Fco  Marquez No  144, Condesa, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.412284000265,-99.18011300011476,Condesa,Primaria
223,Preescolar General - Batallon De San Blas,"Ricardo Flores Magon No 77, Unidad Nonoalco Tlatelolco, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.45248767563831,-99.14621315569134,Buenavista I,Preescolar
224,Preescolar General - Cinco De Mayo,"J. Maria Bustillos No 10, Algarin, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.40520199989593,-99.14164299996676,Algarin,Preescolar
225,Secundaria Tecnica Industrial - Escuela Secundaria Tecnica 8,,Miguel Hidalgo,19.40679000019233,-99.18268699995568,Escandon I,Secundaria
226,Primaria General - Profr. Alfredo Basurto Garcia,"San Hermilo Y San Pascasio S/N, Pedregal De Santa Ursula, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.31176939905958,-99.1581037321572,Pedregal De Santa Ursula Iii,Primaria
227,Preescolar General - Emiliano Robles Leon,"Barranca De Pilares S/N, Colonia Las Aguilas, Delegacion Alvaro Obregon, Mexico Df.",Álvaro Obregón,19.35505099973007,-99.20405399973164,Aguilas Pilares,Preescolar
228,Preescolar General - Yoacalli,"Mar De Los Vapores Y Crater Kepler, Ampliacion Selene, Delegacion Tlahuac, Mexico Df.",Tláhuac,19.28544963346,-98.99691167951,Selene (Ampl),Preescolar
